fecha,division,variacion_mensual,variacion_interanual,region
2024-04-01,Bebidas alcohólicas y tabaco,,,Patagonia
2024-04-01,Bebidas alcohólicas y tabaco,,,Nacional
2024-04-01,Prendas de vestir y calzado,,,GBA
2024-04-01,Prendas de vestir y calzado,,,Pampeana
2024-04-01,Prendas de vestir y calzado,8.0,,Noreste
2024-04-01,Prendas de vestir y calzado,,,Noroeste
2024-04-01,Prendas de vestir y calzado,,,Cuyo
2024-04-01,Prendas de vestir y calzado,,213.0,Patagonia
2024-04-01,Prendas de vestir y calzado,,205.0,Nacional
2024-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2024-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2024-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,279.0,Noreste
2024-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,326.0,Noroeste
2024-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2024-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2024-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2024-04-01,Equipamiento y mantenimiento del hogar,,,GBA
2024-04-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2024-04-01,Equipamiento y mantenimiento del hogar,,,Noreste
2024-04-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2024-04-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2024-04-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2024-04-01,Equipamiento y mantenimiento del hogar,,,Nacional
2024-04-01,Salud,,,GBA
2024-04-01,Salud,9.0,,Pampeana
2024-04-01,Salud,,,Noreste
2024-04-01,Salud,,,Noroeste
2024-04-01,Salud,,354.0,Cuyo
2024-04-01,Salud,,,Patagonia
2024-04-01,Salud,,,Nacional
2024-04-01,Transporte,5.0,,GBA
2024-04-01,Transporte,,,Pampeana
2024-04-01,Transporte,,,Noreste
2024-04-01,Transporte,7.0,,Noroeste
2024-04-01,Transporte,,,Cuyo
2024-04-01,Transporte,,,Patagonia
2024-04-01,Transporte,,,Nacional
2024-04-01,Comunicación,,,GBA
2024-04-01,Comunicación,,,Pampeana
2024-04-01,Comunicación,,,Noreste
2024-04-01,Comunicación,,,Noroeste
2024-04-01,Comunicación,,,Cuyo
2024-04-01,Comunicación,,,Patagonia
2024-04-01,Comunicación,,,Nacional
2024-04-01,Recreación y cultura,,,GBA
2024-04-01,Recreación y cultura,,,Pampeana
2024-04-01,Recreación y cultura,,,Noreste
2024-04-01,Recreación y cultura,,,Noroeste
2024-04-01,Recreación y cultura,,276.0,Cuyo
2024-04-01,Recreación y cultura,8.0,,Patagonia
2024-04-01,Recreación y cultura,,,Nacional
2024-04-01,Educación,,,GBA
2024-04-01,Educación,,,Pampeana
2024-04-01,Educación,,,Noreste
2024-04-01,Educación,,,Noroeste
2024-04-01,Educación,,190.0,Cuyo
2024-04-01,Educación,,,Patagonia
2024-04-01,Educación,,,Nacional
2024-04-01,Restaurantes y hoteles,,,GBA
2024-04-01,Restaurantes y hoteles,,,Pampeana
2024-04-01,Restaurantes y hoteles,,,Noreste
2024-04-01,Restaurantes y hoteles,,,Noroeste
2024-04-01,Restaurantes y hoteles,,,Cuyo
2024-04-01,Restaurantes y hoteles,,,Patagonia
2024-04-01,Restaurantes y hoteles,,,Nacional
2024-04-01,Bienes y servicios varios,,,GBA
2024-04-01,Bienes y servicios varios,,367.0,Pampeana
2024-04-01,Bienes y servicios varios,,378.0,Noreste
2024-04-01,Bienes y servicios varios,,,Noroeste
2024-04-01,Bienes y servicios varios,,,Cuyo
2024-04-01,Bienes y servicios varios,,,Patagonia
2024-04-01,Bienes y servicios varios,,,Nacional
2024-04-01,,,,GBA
2024-04-01,,,,Pampeana
2024-04-01,,,,Noreste
2024-04-01,,,,Noroeste
2024-04-01,,11.0,,Cuyo
2024-04-01,,,,Patagonia
2024-04-01,,,,Nacional
2024-04-01,,,,GBA
2024-04-01,,,,Pampeana
2024-04-01,,,,Noreste
2024-04-01,,,,Noroeste
2024-04-01,,,,Cuyo
2024-04-01,,,,Patagonia
2024-04-01,,,,Nacional
2024-04-01,,20.0,,GBA
2024-04-01,,18.0,,Pampeana
2024-04-01,,,,Noreste
2024-04-01,,,,Noroeste
2024-04-01,,,,Cuyo
2024-04-01,,,,Patagonia
2024-04-01,,,,Nacional
2024-04-01,,,,GBA
2024-04-01,,,,Pampeana
2024-04-01,,,,Noreste
2024-04-01,,,,Noroeste
2024-04-01,,,288.0,Cuyo
2024-04-01,,,,Patagonia
2024-04-01,,,,Nacional
2024-04-01,,,,GBA
2024-04-01,,,,Pampeana
2024-04-01,,,,Noreste
2024-04-01,,,,Noroeste
2024-04-01,,18.0,,Cuyo
2024-04-01,,,,Patagonia
2024-04-01,,,,Nacional
2024-05-01,NIVEL GENERAL,,,GBA
2024-05-01,NIVEL GENERAL,4.0,,Pampeana
2024-05-01,NIVEL GENERAL,,,Noreste
2024-05-01,NIVEL GENERAL,,,Noroeste
2024-05-01,NIVEL GENERAL,,,Cuyo
2024-05-01,NIVEL GENERAL,,,Patagonia
2024-05-01,NIVEL GENERAL,,,Nacional
2024-05-01,Alimentos y bebidas no alcohólicas,,,GBA
2024-05-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2024-05-01,Alimentos y bebidas no alcohólicas,,,Noreste
2024-05-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2024-05-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2024-05-01,Alimentos y bebidas no alcohólicas,,300.0,Patagonia
2024-05-01,Alimentos y bebidas no alcohólicas,,,Nacional
2024-05-01,Bebidas alcohólicas y tabaco,,,GBA
2024-05-01,Bebidas alcohólicas y tabaco,,,Pampeana
2024-05-01,Bebidas alcohólicas y tabaco,,252.0,Noreste
2024-05-01,Bebidas alcohólicas y tabaco,,,Noroeste
2024-05-01,Bebidas alcohólicas y tabaco,,,Cuyo
2024-05-01,Bebidas alcohólicas y tabaco,,,Patagonia
2024-05-01,Bebidas alcohólicas y tabaco,,,Nacional
2024-05-01,Prendas de vestir y calzado,,,GBA
2024-05-01,Prendas de vestir y calzado,,,Pampeana
2024-05-01,Prendas de vestir y calzado,3.0,,Noreste
2024-05-01,Prendas de vestir y calzado,,,Noroeste
2024-05-01,Prendas de vestir y calzado,,,Cuyo
2024-05-01,Prendas de vestir y calzado,,,Patagonia
2024-05-01,Prendas de vestir y calzado,,,Nacional
2024-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2024-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",,265.0,Pampeana
2024-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2024-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2024-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2024-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2024-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2024-05-01,Equipamiento y mantenimiento del hogar,,,GBA
2024-05-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2024-05-01,Equipamiento y mantenimiento del hogar,,,Noreste
2024-05-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2024-05-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2024-05-01,Equipamiento y mantenimiento del hogar,,296.0,Patagonia
2024-05-01,Equipamiento y mantenimiento del hogar,,,Nacional
2024-05-01,Salud,,,GBA
2024-05-01,Salud,,,Pampeana
2024-05-01,Salud,,,Noreste
2024-05-01,Salud,,,Noroeste
2024-05-01,Salud,,,Cuyo
2024-05-01,Salud,,,Patagonia
2024-05-01,Salud,,,Nacional
2024-05-01,Transporte,4.0,,GBA
2024-05-01,Transporte,,,Pampeana
2024-05-01,Transporte,5.0,,Noreste
2024-05-01,Transporte,,,Noroeste
2024-05-01,Transporte,8.0,,Cuyo
2024-05-01,Transporte,,,Patagonia
2024-05-01,Transporte,4.0,,Nacional
2024-05-01,Comunicación,,,GBA
2024-05-01,Comunicación,,378.0,Pampeana
2024-05-01,Comunicación,,,Noreste
2024-05-01,Comunicación,,,Noroeste
2024-05-01,Comunicación,,,Cuyo
2024-05-01,Comunicación,,,Patagonia
2024-05-01,Comunicación,,,Nacional
2024-05-01,Recreación y cultura,,,GBA
2024-05-01,Recreación y cultura,,,Pampeana
2024-05-01,Recreación y cultura,,,Noreste
2024-05-01,Recreación y cultura,,,Noroeste
2024-05-01,Recreación y cultura,,,Cuyo
2024-05-01,Recreación y cultura,,,Patagonia
2024-05-01,Recreación y cultura,,,Nacional
2024-05-01,Educación,,,GBA
2024-05-01,Educación,,,Pampeana
2024-05-01,Educación,,,Noreste
2024-05-01,Educación,,,Noroeste
2024-05-01,Educación,,,Cuyo
2024-05-01,Educación,,,Patagonia
2024-05-01,Educación,,,Nacional
2024-05-01,Restaurantes y hoteles,,,GBA
2024-05-01,Restaurantes y hoteles,,,Pampeana
2024-05-01,Restaurantes y hoteles,,235.0,Noreste
2024-05-01,Restaurantes y hoteles,,,Noroeste
2024-05-01,Restaurantes y hoteles,,,Cuyo
2024-05-01,Restaurantes y hoteles,,264.0,Patagonia
2024-05-01,Restaurantes y hoteles,,251.0,Nacional
2024-05-01,Bienes y servicios varios,,,GBA
2024-05-01,Bienes y servicios varios,,356.0,Pampeana
2024-05-01,Bienes y servicios varios,,,Noreste
2024-05-01,Bienes y servicios varios,,,Noroeste
2024-05-01,Bienes y servicios varios,,374.0,Cuyo
2024-05-01,Bienes y servicios varios,,,Patagonia
2024-05-01,Bienes y servicios varios,,,Nacional
2024-05-01,,,,GBA
2024-05-01,,,,Pampeana
2024-05-01,,,,Noreste
2024-05-01,,,,Noroeste
2024-05-01,,,,Cuyo
2024-05-01,,,,Patagonia
2024-05-01,,,217.0,Nacional
2024-05-01,,,,GBA
2024-05-01,,,,Pampeana
2024-05-01,,,,Noreste
2024-05-01,,,,Noroeste
2024-05-01,,,274.0,Cuyo
2024-05-01,,,,Patagonia
2024-05-01,,,,Nacional
2024-05-01,,,,GBA
2024-05-01,,,,Pampeana
2024-05-01,,,,Noreste
2024-05-01,,,,Noroeste
2024-05-01,,,,Cuyo
2024-05-01,,,,Patagonia
2024-05-01,,4.0,,Nacional
2024-05-01,,4.0,,GBA
2024-05-01,,4.0,279.0,Pampeana
2024-05-01,,3.0,,Noreste
2024-05-01,,4.0,,Noroeste
2024-05-01,,,,Cuyo
2024-05-01,,4.0,,Patagonia
2024-05-01,,,,Nacional
2024-05-01,,5.0,,GBA
2024-05-01,,4.0,265.0,Pampeana
2024-05-01,,,,Noreste
2024-05-01,,,,Noroeste
2024-05-01,,,,Cuyo
2024-05-01,,,,Patagonia
2024-05-01,,5.0,,Nacional
2024-06-01,NIVEL GENERAL,,,GBA
2024-06-01,NIVEL GENERAL,,,Pampeana
2024-06-01,NIVEL GENERAL,,,Noreste
2024-06-01,NIVEL GENERAL,,,Noroeste
2024-06-01,NIVEL GENERAL,,,Cuyo
2024-06-01,NIVEL GENERAL,5.0,,Patagonia
2024-06-01,NIVEL GENERAL,,,Nacional
2024-06-01,Alimentos y bebidas no alcohólicas,,,GBA
2024-06-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2024-06-01,Alimentos y bebidas no alcohólicas,,253.0,Noreste
2024-06-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2024-06-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2024-06-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2024-06-01,Alimentos y bebidas no alcohólicas,3.0,,Nacional
2024-06-01,Bebidas alcohólicas y tabaco,,,GBA
2024-06-01,Bebidas alcohólicas y tabaco,2.0,,Pampeana
2024-06-01,Bebidas alcohólicas y tabaco,,,Noreste
2024-06-01,Bebidas alcohólicas y tabaco,,,Noroeste
2024-06-01,Bebidas alcohólicas y tabaco,,,Cuyo
2024-06-01,Bebidas alcohólicas y tabaco,,,Patagonia
2024-06-01,Bebidas alcohólicas y tabaco,,,Nacional
2024-06-01,Prendas de vestir y calzado,,,GBA
2024-06-01,Prendas de vestir y calzado,,,Pampeana
2024-06-01,Prendas de vestir y calzado,,,Noreste
2024-06-01,Prendas de vestir y calzado,3.0,,Noroeste
2024-06-01,Prendas de vestir y calzado,,193.0,Cuyo
2024-06-01,Prendas de vestir y calzado,,,Patagonia
2024-06-01,Prendas de vestir y calzado,,,Nacional
2024-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2024-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2024-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2024-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2024-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2024-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",15.0,302.0,Patagonia
2024-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2024-06-01,Equipamiento y mantenimiento del hogar,,,GBA
2024-06-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2024-06-01,Equipamiento y mantenimiento del hogar,,,Noreste
2024-06-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2024-06-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2024-06-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2024-06-01,Equipamiento y mantenimiento del hogar,,,Nacional
2024-06-01,Salud,,294.0,GBA
2024-06-01,Salud,,,Pampeana
2024-06-01,Salud,,,Noreste
2024-06-01,Salud,,,Noroeste
2024-06-01,Salud,,,Cuyo
2024-06-01,Salud,,,Patagonia
2024-06-01,Salud,,,Nacional
2024-06-01,Transporte,,,GBA
2024-06-01,Transporte,,,Pampeana
2024-06-01,Transporte,,,Noreste
2024-06-01,Transporte,,,Noroeste
2024-06-01,Transporte,,,Cuyo
2024-06-01,Transporte,,,Patagonia
2024-06-01,Transporte,,,Nacional
2024-06-01,Comunicación,,,GBA
2024-06-01,Comunicación,,,Pampeana
2024-06-01,Comunicación,5.0,,Noreste
2024-06-01,Comunicación,,,Noroeste
2024-06-01,Comunicación,7.0,,Cuyo
2024-06-01,Comunicación,,,Patagonia
2024-06-01,Comunicación,,,Nacional
2024-06-01,Recreación y cultura,,,GBA
2024-06-01,Recreación y cultura,,,Pampeana
2024-06-01,Recreación y cultura,,271.0,Noreste
2024-06-01,Recreación y cultura,,,Noroeste
2024-06-01,Recreación y cultura,,,Cuyo
2024-06-01,Recreación y cultura,,,Patagonia
2024-06-01,Recreación y cultura,,,Nacional
2024-06-01,Educación,5.0,,GBA
2024-06-01,Educación,,,Pampeana
2024-06-01,Educación,,,Noreste
2024-06-01,Educación,,,Noroeste
2024-06-01,Educación,,,Cuyo
2024-06-01,Educación,,,Patagonia
2024-06-01,Educación,,,Nacional
2024-06-01,Restaurantes y hoteles,,,GBA
2024-06-01,Restaurantes y hoteles,,,Pampeana
2024-06-01,Restaurantes y hoteles,,,Noreste
2024-06-01,Restaurantes y hoteles,,,Noroeste
2024-06-01,Restaurantes y hoteles,3.0,,Cuyo
2024-06-01,Restaurantes y hoteles,,,Patagonia
2024-06-01,Restaurantes y hoteles,,,Nacional
2024-06-01,Bienes y servicios varios,,,GBA
2024-06-01,Bienes y servicios varios,,343.0,Pampeana
2024-06-01,Bienes y servicios varios,,,Noreste
2024-06-01,Bienes y servicios varios,,,Noroeste
2024-06-01,Bienes y servicios varios,,,Cuyo
2024-06-01,Bienes y servicios varios,,,Patagonia
2024-06-01,Bienes y servicios varios,,,Nacional
2024-06-01,,,225.0,GBA
2024-06-01,,,,Pampeana
2024-06-01,,,,Noreste
2024-06-01,,,,Noroeste
2024-06-01,,,,Cuyo
2024-06-01,,,,Patagonia
2024-06-01,,,,Nacional
2024-06-01,,,,GBA
2024-06-01,,,,Pampeana
2024-06-01,,,,Noreste
2024-06-01,,3.0,,Noroeste
2024-06-01,,,,Cuyo
2024-06-01,,,,Patagonia
2024-06-01,,,,Nacional
2024-06-01,,,,GBA
2024-06-01,,,322.0,Pampeana
2024-06-01,,,,Noreste
2024-06-01,,,,Noroeste
2024-06-01,,,,Cuyo
2024-06-01,,,,Patagonia
2024-06-01,,,,Nacional
2024-06-01,,,273.0,GBA
2024-06-01,,,,Pampeana
2024-06-01,,,252.0,Noreste
2024-06-01,,,,Noroeste
2024-06-01,,,,Cuyo
2024-06-01,,,,Patagonia
2024-06-01,,,,Nacional
2024-06-01,,,,GBA
2024-06-01,,,272.0,Pampeana
2024-06-01,,,,Noreste
2024-06-01,,11.0,,Noroeste
2024-06-01,,,,Cuyo
2024-06-01,,,,Patagonia
2024-06-01,,,,Nacional
2024-07-01,NIVEL GENERAL,4.0,,GBA
2024-07-01,NIVEL GENERAL,,,Pampeana
2024-07-01,NIVEL GENERAL,,,Noreste
2024-07-01,NIVEL GENERAL,,,Noroeste
2024-07-01,NIVEL GENERAL,,,Cuyo
2024-07-01,NIVEL GENERAL,,,Patagonia
2024-07-01,NIVEL GENERAL,4.0,,Nacional
2024-07-01,Alimentos y bebidas no alcohólicas,,,GBA
2024-07-01,Alimentos y bebidas no alcohólicas,3.0,,Pampeana
2024-07-01,Alimentos y bebidas no alcohólicas,,,Noreste
2024-07-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2024-07-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2024-07-01,Alimentos y bebidas no alcohólicas,,283.0,Patagonia
2024-07-01,Alimentos y bebidas no alcohólicas,,,Nacional
2024-07-01,Bebidas alcohólicas y tabaco,,,GBA
2024-07-01,Bebidas alcohólicas y tabaco,,,Pampeana
2024-07-01,Bebidas alcohólicas y tabaco,,,Noreste
2024-07-01,Bebidas alcohólicas y tabaco,,,Noroeste
2024-07-01,Bebidas alcohólicas y tabaco,6.0,,Cuyo
2024-07-01,Bebidas alcohólicas y tabaco,,,Patagonia
2024-07-01,Bebidas alcohólicas y tabaco,,,Nacional
2024-07-01,Prendas de vestir y calzado,,,GBA
2024-07-01,Prendas de vestir y calzado,,,Pampeana
2024-07-01,Prendas de vestir y calzado,4.0,,Noreste
2024-07-01,Prendas de vestir y calzado,,,Noroeste
2024-07-01,Prendas de vestir y calzado,,,Cuyo
2024-07-01,Prendas de vestir y calzado,,,Patagonia
2024-07-01,Prendas de vestir y calzado,,,Nacional
2024-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",5.0,,GBA
2024-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2024-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2024-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",7.0,,Noroeste
2024-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2024-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2024-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",6.0,,Nacional
2024-07-01,Equipamiento y mantenimiento del hogar,,,GBA
2024-07-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2024-07-01,Equipamiento y mantenimiento del hogar,,,Noreste
2024-07-01,Equipamiento y mantenimiento del hogar,4.0,,Noroeste
2024-07-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2024-07-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2024-07-01,Equipamiento y mantenimiento del hogar,,,Nacional
2024-07-01,Salud,,,GBA
2024-07-01,Salud,,,Pampeana
2024-07-01,Salud,,,Noreste
2024-07-01,Salud,,,Noroeste
2024-07-01,Salud,,,Cuyo
2024-07-01,Salud,,,Patagonia
2024-07-01,Salud,,,Nacional
2024-07-01,Transporte,,,GBA
2024-07-01,Transporte,,,Pampeana
2024-07-01,Transporte,,,Noreste
2024-07-01,Transporte,,,Noroeste
2024-07-01,Transporte,,,Cuyo
2024-07-01,Transporte,,,Patagonia
2024-07-01,Transporte,,,Nacional
2024-07-01,Comunicación,,,GBA
2024-07-01,Comunicación,,314.0,Pampeana
2024-07-01,Comunicación,,,Noreste
2024-07-01,Comunicación,,,Noroeste
2024-07-01,Comunicación,,,Cuyo
2024-07-01,Comunicación,,297.0,Patagonia
2024-07-01,Comunicación,,,Nacional
2024-07-01,Recreación y cultura,,,GBA
2024-07-01,Recreación y cultura,6.0,,Pampeana
2024-07-01,Recreación y cultura,,,Noreste
2024-07-01,Recreación y cultura,,,Noroeste
2024-07-01,Recreación y cultura,,,Cuyo
2024-07-01,Recreación y cultura,,,Patagonia
2024-07-01,Recreación y cultura,,,Nacional
2024-07-01,Educación,3.0,,GBA
2024-07-01,Educación,,,Pampeana
2024-07-01,Educación,,,Noreste
2024-07-01,Educación,,,Noroeste
2024-07-01,Educación,,,Cuyo
2024-07-01,Educación,,,Patagonia
2024-07-01,Educación,,,Nacional
2024-07-01,Restaurantes y hoteles,7.0,,GBA
2024-07-01,Restaurantes y hoteles,,,Pampeana
2024-07-01,Restaurantes y hoteles,4.0,,Noreste
2024-07-01,Restaurantes y hoteles,,,Noroeste
2024-07-01,Restaurantes y hoteles,,,Cuyo
2024-07-01,Restaurantes y hoteles,,263.0,Patagonia
2024-07-01,Restaurantes y hoteles,,,Nacional
2024-07-01,Bienes y servicios varios,,,GBA
2024-07-01,Bienes y servicios varios,,331.0,Pampeana
2024-07-01,Bienes y servicios varios,,322.0,Noreste
2024-07-01,Bienes y servicios varios,,,Noroeste
2024-07-01,Bienes y servicios varios,,,Cuyo
2024-07-01,Bienes y servicios varios,,,Patagonia
2024-07-01,Bienes y servicios varios,,,Nacional
2024-07-01,,,,GBA
2024-07-01,,5.0,,Pampeana
2024-07-01,,,,Noreste
2024-07-01,,,,Noroeste
2024-07-01,,,,Cuyo
2024-07-01,,,,Patagonia
2024-07-01,,,,Nacional
2024-07-01,,,,GBA
2024-07-01,,,,Pampeana
2024-07-01,,,,Noreste
2024-07-01,,,,Noroeste
2024-07-01,,,257.0,Cuyo
2024-07-01,,,,Patagonia
2024-07-01,,,,Nacional
2024-07-01,,,,GBA
2024-07-01,,,311.0,Pampeana
2024-07-01,,10.0,,Noreste
2024-07-01,,,,Noroeste
2024-07-01,,6.0,,Cuyo
2024-07-01,,,,Patagonia
2024-07-01,,,,Nacional
2024-07-01,,,,GBA
2024-07-01,,,,Pampeana
2024-07-01,,3.0,,Noreste
2024-07-01,,,,Noroeste
2024-07-01,,,,Cuyo
2024-07-01,,,,Patagonia
2024-07-01,,,,Nacional
2024-07-01,,,271.0,GBA
2024-07-01,,,,Pampeana
2024-07-01,,,,Noreste
2024-07-01,,,,Noroeste
2024-07-01,,9.0,,Cuyo
2024-07-01,,,,Patagonia
2024-07-01,,,,Nacional
2024-08-01,NIVEL GENERAL,,,GBA
2024-08-01,NIVEL GENERAL,,,Pampeana
2024-08-01,NIVEL GENERAL,,,Noreste
2024-08-01,NIVEL GENERAL,5.0,227.0,Noroeste
2024-08-01,NIVEL GENERAL,,,Cuyo
2024-08-01,NIVEL GENERAL,,,Patagonia
2024-08-01,NIVEL GENERAL,,,Nacional
2024-08-01,Alimentos y bebidas no alcohólicas,,,GBA
2024-08-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2024-08-01,Alimentos y bebidas no alcohólicas,,,Noreste
2024-08-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2024-08-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2024-08-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2024-08-01,Alimentos y bebidas no alcohólicas,,,Nacional
2024-08-01,Bebidas alcohólicas y tabaco,,,GBA
2024-08-01,Bebidas alcohólicas y tabaco,3.0,,Pampeana
2024-08-01,Bebidas alcohólicas y tabaco,,206.0,Noreste
2024-08-01,Bebidas alcohólicas y tabaco,,,Noroeste
2024-08-01,Bebidas alcohólicas y tabaco,,,Cuyo
2024-08-01,Bebidas alcohólicas y tabaco,,,Patagonia
2024-08-01,Bebidas alcohólicas y tabaco,3.0,,Nacional
2024-08-01,Prendas de vestir y calzado,,,GBA
2024-08-01,Prendas de vestir y calzado,,,Pampeana
2024-08-01,Prendas de vestir y calzado,,,Noreste
2024-08-01,Prendas de vestir y calzado,,,Noroeste
2024-08-01,Prendas de vestir y calzado,,,Cuyo
2024-08-01,Prendas de vestir y calzado,3.0,176.0,Patagonia
2024-08-01,Prendas de vestir y calzado,,,Nacional
2024-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,285.0,GBA
2024-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2024-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2024-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",17.0,350.0,Noroeste
2024-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,340.0,Cuyo
2024-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2024-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",7.0,,Nacional
2024-08-01,Equipamiento y mantenimiento del hogar,,,GBA
2024-08-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2024-08-01,Equipamiento y mantenimiento del hogar,4.0,,Noreste
2024-08-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2024-08-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2024-08-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2024-08-01,Equipamiento y mantenimiento del hogar,,,Nacional
2024-08-01,Salud,,,GBA
2024-08-01,Salud,4.0,,Pampeana
2024-08-01,Salud,,,Noreste
2024-08-01,Salud,,,Noroeste
2024-08-01,Salud,,,Cuyo
2024-08-01,Salud,,,Patagonia
2024-08-01,Salud,,,Nacional
2024-08-01,Transporte,,,GBA
2024-08-01,Transporte,,,Pampeana
2024-08-01,Transporte,,,Noreste
2024-08-01,Transporte,,,Noroeste
2024-08-01,Transporte,,,Cuyo
2024-08-01,Transporte,,,Patagonia
2024-08-01,Transporte,,,Nacional
2024-08-01,Comunicación,,,GBA
2024-08-01,Comunicación,,,Pampeana
2024-08-01,Comunicación,,,Noreste
2024-08-01,Comunicación,,,Noroeste
2024-08-01,Comunicación,,,Cuyo
2024-08-01,Comunicación,,,Patagonia
2024-08-01,Comunicación,,320.0,Nacional
2024-08-01,Recreación y cultura,,,GBA
